workload,trace_id,node_id,call_index,trace_llm_calls,replay_32k_eligible,input_qwen_tokens,input_nemotron_usage_tokens,output_recorded_tokens,output_reasoning_tokens,output_nonreasoning_tokens,output_unknown_tokens,response_id
minisweagent,pvlib__pvlib-python-1854,llm-227,227,250,False,93286,102257,76,15,61,0,chatcmpl-a56fd4a4-f290-4596-b60c-03618e03dfb6
minisweagent,pvlib__pvlib-python-1854,llm-228,228,250,False,93899,102912,112,24,88,0,chatcmpl-f6da6810-6fe2-407d-b944-c3a0eb5edbee
minisweagent,pvlib__pvlib-python-1854,llm-229,229,250,False,94008,103055,120,11,109,0,chatcmpl-82d00dcf-1051-42d5-8997-c215e8aac700
minisweagent,pvlib__pvlib-python-1854,llm-230,230,250,False,94659,103803,123,15,108,0,chatcmpl-7caf0dd5-49ce-46d0-a0f7-d885f6a22fd3
minisweagent,pvlib__pvlib-python-1854,llm-231,231,250,False,94893,104057,591,13,578,0,chatcmpl-efae9908-7653-49dd-9627-10dc0b963319
minisweagent,pvlib__pvlib-python-1854,llm-232,232,250,False,95675,104806,76,21,55,0,chatcmpl-8d447db6-c471-42a3-9cad-0e0b69d6b9fa
minisweagent,pvlib__pvlib-python-1854,llm-233,233,250,False,95760,104921,62,25,37,0,chatcmpl-71265fbc-f523-4b1c-8dee-3d0762a0bc33
minisweagent,pvlib__pvlib-python-1854,llm-234,234,250,False,96256,105463,83,46,37,0,chatcmpl-eadf9e7e-bd68-4e18-a55f-943ef9fb5137
minisweagent,pvlib__pvlib-python-1854,llm-235,235,250,False,96322,105585,216,20,196,0,chatcmpl-f90bc312-0a9a-48c0-9f3d-56c8076b3cf0
minisweagent,pvlib__pvlib-python-1854,llm-236,236,250,False,96562,105838,442,18,424,0,chatcmpl-4e5b334f-085b-49da-b9e5-410373f6b7ce
minisweagent,pvlib__pvlib-python-1854,llm-237,237,250,False,97058,106317,44,7,37,0,chatcmpl-13089d0e-ddcf-4816-8ac3-f967eda8a06c
minisweagent,pvlib__pvlib-python-1854,llm-238,238,250,False,97434,106714,55,16,39,0,chatcmpl-11154cdd-71b2-4d33-bbc3-e08924b11b8f
minisweagent,pvlib__pvlib-python-1854,llm-239,239,250,False,97706,107026,76,15,61,0,chatcmpl-737f43d0-2789-4d8f-becf-cb4cdd4e0844
minisweagent,pvlib__pvlib-python-1854,llm-240,240,250,False,98319,107681,112,24,88,0,chatcmpl-efe052fd-bd8b-4735-94f9-7a219b4c7f95
minisweagent,pvlib__pvlib-python-1854,llm-241,241,250,False,98428,107824,120,11,109,0,chatcmpl-b2dc565c-0039-431c-8c0b-5e975f7e6d08
minisweagent,pvlib__pvlib-python-1854,llm-242,242,250,False,99079,108572,123,15,108,0,chatcmpl-0a58be21-7efe-4240-8ec4-5fb561e411ba
minisweagent,pvlib__pvlib-python-1854,llm-243,243,250,False,99313,108826,591,13,578,0,chatcmpl-b6dcbdcf-a084-448a-8518-19c81eeb0a14
minisweagent,pvlib__pvlib-python-1854,llm-244,244,250,False,100095,109575,76,21,55,0,chatcmpl-61b1c36f-6b2e-48ab-b401-504b1a1d5ee6
minisweagent,pvlib__pvlib-python-1854,llm-245,245,250,False,100180,109690,62,25,37,0,chatcmpl-89fa98bc-bfe1-4ebf-9a5d-ae36c221a19c
minisweagent,pvlib__pvlib-python-1854,llm-246,246,250,False,100676,110232,83,46,37,0,chatcmpl-de109ccc-6e2f-4e8a-a42d-e037808de07c
minisweagent,pvlib__pvlib-python-1854,llm-247,247,250,False,100742,110354,216,20,196,0,chatcmpl-aec30492-08ab-4cc3-ac13-29f7ef79a677
minisweagent,pvlib__pvlib-python-1854,llm-248,248,250,False,100982,110607,442,18,424,0,chatcmpl-34c7a68b-99be-447c-919c-40a5ded3b0f7
minisweagent,pvlib__pvlib-python-1854,llm-249,249,250,False,101478,111086,44,7,37,0,chatcmpl-1af0500b-3f3e-4b29-bdfd-c22f4ecae455
minisweagent,pvlib__pvlib-python-1854,llm-250,250,250,False,101854,111483,55,16,39,0,chatcmpl-dd6d269f-85ed-42da-9cfe-bf02c6cb5eac
minisweagent,pvlib__pvlib-python-1154,llm-001,1,68,True,1321,1504,196,78,118,0,chatcmpl-ef285a93-c227-4d81-8a88-90e6c1ed7cbe
minisweagent,pvlib__pvlib-python-1154,llm-002,2,68,True,1481,1755,61,17,44,0,chatcmpl-0e1edfb4-ebff-402c-86cb-0510c1189404
minisweagent,pvlib__pvlib-python-1154,llm-003,3,68,True,1572,1876,62,14,48,0,chatcmpl-3ec43f07-2263-42b0-8c33-bbdd85eab1ef
minisweagent,pvlib__pvlib-python-1154,llm-004,4,68,True,2723,3070,379,120,259,0,chatcmpl-53ec03e2-42f1-4a73-9803-0ff0f90ff713
minisweagent,pvlib__pvlib-python-1154,llm-005,5,68,True,3036,3512,50,6,44,0,chatcmpl-77de07bd-d320-4751-9329-d1bc0ad9b490
minisweagent,pvlib__pvlib-python-1154,llm-006,6,68,True,3148,3640,188,8,180,0,chatcmpl-40c2733c-73b4-4e5a-ba75-91366b779d24
minisweagent,pvlib__pvlib-python-1154,llm-007,7,68,True,3656,4186,218,25,193,0,chatcmpl-186082fe-6485-48fc-912b-fe49601c92b6
minisweagent,pvlib__pvlib-python-1154,llm-008,8,68,True,4179,4762,303,19,284,0,chatcmpl-346e6070-1088-40a2-a767-c21fd9a722ca
minisweagent,pvlib__pvlib-python-1154,llm-009,9,68,True,4791,5423,97,41,56,0,chatcmpl-c66bdfa3-090d-451b-83ce-bbc50ed812f6
minisweagent,pvlib__pvlib-python-1154,llm-010,10,68,True,5063,5763,90,24,66,0,chatcmpl-82ecf6e8-c226-4fd6-a3ea-f10503344386
minisweagent,pvlib__pvlib-python-1154,llm-011,11,68,True,5149,5884,190,10,180,0,chatcmpl-4fe0cd01-e9d6-4165-9637-eedf5002ee4b
minisweagent,pvlib__pvlib-python-1154,llm-012,12,68,True,5417,6173,519,405,114,0,chatcmpl-22a9d823-f753-437d-98a5-70e363a2e793
minisweagent,pvlib__pvlib-python-1154,llm-013,13,68,True,5576,6751,66,18,48,0,chatcmpl-eb4ce19a-12a8-4645-a0a6-05336a4deb8e
minisweagent,pvlib__pvlib-python-1154,llm-014,14,68,True,6539,7772,74,30,44,0,chatcmpl-4398a763-171b-4219-af9d-4abeacc6df54
minisweagent,pvlib__pvlib-python-1154,llm-015,15,68,True,6626,7903,65,16,49,0,chatcmpl-8687b32d-2222-4344-9942-a287b0eb8b3c
minisweagent,pvlib__pvlib-python-1154,llm-016,16,68,True,7878,9219,66,16,50,0,chatcmpl-545797bc-cbe9-4c31-8f5c-91fe56aa3a40
minisweagent,pvlib__pvlib-python-1154,llm-017,17,68,True,8768,10171,334,283,51,0,chatcmpl-0ebafb14-51ef-46f4-9ea2-9c67d88b2568
minisweagent,pvlib__pvlib-python-1154,llm-018,18,68,True,8933,10634,66,16,50,0,chatcmpl-95b68a74-86a2-4752-99ec-a86219c7ba37
minisweagent,pvlib__pvlib-python-1154,llm-019,19,68,True,9450,11207,66,15,51,0,chatcmpl-f9f6342d-3f5c-4c7f-83b5-db62e9699685
minisweagent,pvlib__pvlib-python-1154,llm-020,20,68,True,9936,11764,67,19,48,0,chatcmpl-9f994a14-633d-402a-bf29-7c2adb857b68
minisweagent,pvlib__pvlib-python-1154,llm-021,21,68,True,10578,12443,183,140,43,0,chatcmpl-ece66024-8298-4d65-9cb2-d08b57bad3de
minisweagent,pvlib__pvlib-python-1154,llm-022,22,68,True,10662,12678,56,8,48,0,chatcmpl-5e7eba4d-0d6a-4c1f-b88f-c00088eda685
minisweagent,pvlib__pvlib-python-1154,llm-023,23,68,True,11309,13354,502,358,144,0,chatcmpl-fd223087-8cca-4bd2-8fd4-6227d7f23dfb
minisweagent,pvlib__pvlib-python-1154,llm-024,24,68,True,11755,14177,851,355,496,0,chatcmpl-9b28efba-34b4-43d0-bf50-9e952812d2d6
minisweagent,pvlib__pvlib-python-1154,llm-025,25,68,True,12307,15062,57,9,48,0,chatcmpl-8b45204f-50b5-491a-9cef-c0b75c1f3aa2
minisweagent,pvlib__pvlib-python-1154,llm-026,26,68,True,12819,15598,213,16,197,0,chatcmpl-761b2479-f10a-4abf-9dfd-6839ddfc7e63
minisweagent,pvlib__pvlib-python-1154,llm-027,27,68,True,13057,15861,271,26,245,0,chatcmpl-7701af97-1651-4dc9-b483-e784f584a908
minisweagent,pvlib__pvlib-python-1154,llm-028,28,68,True,13373,16207,72,23,49,0,chatcmpl-72c8e086-cc9a-4eba-915b-2224dce77b55
minisweagent,pvlib__pvlib-python-1154,llm-029,29,68,True,13455,16324,35,6,29,0,chatcmpl-ea39e2eb-dda0-4b28-b0cc-34f887152ad0
minisweagent,pvlib__pvlib-python-1154,llm-030,30,68,True,13552,16437,56,7,49,0,chatcmpl-39e2fea0-f58b-498b-928d-60d4ceff7829
minisweagent,pvlib__pvlib-python-1154,llm-031,31,68,True,14545,17516,85,29,56,0,chatcmpl-ed9a51eb-c60f-4281-93e8-3d69211a57f6
minisweagent,pvlib__pvlib-python-1154,llm-032,32,68,True,14620,17632,56,7,49,0,chatcmpl-b4d14230-c3fc-481d-a2d6-f51dcd9be5e8
minisweagent,pvlib__pvlib-python-1154,llm-033,33,68,True,15704,18798,994,331,663,0,chatcmpl-4cf107c3-f654-47ff-80f8-0e89d146c5a2
minisweagent,pvlib__pvlib-python-1154,llm-034,34,68,True,16619,20010,303,26,277,0,chatcmpl-a3c2d6b5-f85b-4f15-aa7b-08576cbbd521
minisweagent,pvlib__pvlib-python-1154,llm-035,35,68,True,16990,20401,99,38,61,0,chatcmpl-10c910de-f2c3-4d87-a41f-fcc8c800ebaa
minisweagent,pvlib__pvlib-python-1154,llm-036,36,68,True,18937,22652,110,49,61,0,chatcmpl-0452d497-3ce5-4e90-86b3-11c1a3620653
minisweagent,pvlib__pvlib-python-1154,llm-037,37,68,True,19690,23542,332,75,257,0,chatcmpl-a858d11f-3908-4981-99b4-4b897bf01bfd
minisweagent,pvlib__pvlib-python-1154,llm-038,38,68,True,20047,23966,285,38,247,0,chatcmpl-353d3980-6ff1-4446-ba8a-76c5828b2c27
minisweagent,pvlib__pvlib-python-1154,llm-039,39,68,True,20365,24318,737,70,667,0,chatcmpl-d4e546a8-3710-4059-bcbe-affb689cff00
minisweagent,pvlib__pvlib-python-1154,llm-040,40,68,True,21170,25179,286,238,48,0,chatcmpl-59ee69f3-6dc1-4339-b639-947cebc86f34
minisweagent,pvlib__pvlib-python-1154,llm-041,41,68,True,21789,26054,961,387,574,0,chatcmpl-d6dae48e-97ac-47cb-8bf5-ec7ea27dfb4c
minisweagent,pvlib__pvlib-python-1154,llm-042,42,68,True,22495,27139,691,70,621,0,chatcmpl-4ec6f794-bb9a-4cb6-ab33-5bd53ffd8504
minisweagent,pvlib__pvlib-python-1154,llm-043,43,68,True,23331,28017,69,20,49,0,chatcmpl-d319bb42-36e9-4314-93f4-273fa46ef50c
minisweagent,pvlib__pvlib-python-1154,llm-044,44,68,True,23807,28522,62,16,46,0,chatcmpl-a8476b36-052f-445f-882f-fdd2ea915ffb
minisweagent,pvlib__pvlib-python-1154,llm-045,45,68,True,24279,29020,84,34,50,0,chatcmpl-33133de5-41a6-4595-b394-3f6792c19936
minisweagent,pvlib__pvlib-python-1154,llm-046,46,68,True,24459,29245,69,27,42,0,chatcmpl-b34b2fe9-e954-4a3a-b3a4-4dc2581f8074
minisweagent,pvlib__pvlib-python-1154,llm-047,47,68,True,24554,29377,82,27,55,0,chatcmpl-54bfa9bf-596d-477b-b936-c8d729d19bd6
minisweagent,pvlib__pvlib-python-1154,llm-048,48,68,True,24662,29522,59,28,31,0,chatcmpl-06f63da0-573c-433a-8898-8f617ebbe5ef
minisweagent,pvlib__pvlib-python-1154,llm-049,49,68,True,24865,29765,117,55,62,0,chatcmpl-a986ace5-7adf-408e-bba7-8eb5ed325a7b
minisweagent,pvlib__pvlib-python-1154,llm-050,50,68,True,24947,29913,65,10,55,0,chatcmpl-5ff3bf32-dcc4-43d2-aaa9-d75af3e0cfa2
minisweagent,pvlib__pvlib-python-1154,llm-051,51,68,True,25055,30041,56,18,38,0,chatcmpl-9f58bc90-4794-453e-b059-06aa032b0dc4
minisweagent,pvlib__pvlib-python-1154,llm-052,52,68,True,25519,30533,62,18,44,0,chatcmpl-4627c4bc-aa90-4195-bd2c-b89a6aae1d9c
minisweagent,pvlib__pvlib-python-1154,llm-053,53,68,True,25610,30654,49,16,33,0,chatcmpl-1494cd1a-37ac-4364-8d9f-f9a78a6b7fa5
minisweagent,pvlib__pvlib-python-1154,llm-054,54,68,True,25814,30889,58,10,48,0,chatcmpl-affcb0a7-7cad-4a0a-8f45-22e2abe1017d
minisweagent,pvlib__pvlib-python-1154,llm-055,55,68,True,25938,31035,203,12,191,0,chatcmpl-19cea3a4-7d74-4787-94de-f38b5cd687a0
minisweagent,pvlib__pvlib-python-1154,llm-056,56,68,True,26458,31596,105,39,66,0,chatcmpl-e0e4adb1-a066-4df3-bba5-fc476f6591c6
minisweagent,pvlib__pvlib-python-1154,llm-057,57,68,True,26544,31732,73,17,56,0,chatcmpl-65a35ea3-1fee-4c1a-aa95-1d02c26d7c6b
minisweagent,pvlib__pvlib-python-1154,llm-058,58,68,True,26619,31836,197,6,191,0,chatcmpl-9a182fa6-048c-42d2-b55d-e4cea7a67737
minisweagent,pvlib__pvlib-python-1154,llm-059,59,68,True,26850,32083,65,34,31,0,chatcmpl-00b5ef09-9d23-49b8-a8b9-4a0c55cbe767
minisweagent,pvlib__pvlib-python-1154,llm-060,60,68,True,27053,32332,82,20,62,0,chatcmpl-3ab9f164-deff-4731-a558-4396381dcc04
minisweagent,pvlib__pvlib-python-1154,llm-061,61,68,True,27135,32445,59,14,45,0,chatcmpl-8ead0941-15c8-4762-a15a-7397c58710f8
minisweagent,pvlib__pvlib-python-1154,llm-062,62,68,True,27606,32940,67,25,42,0,chatcmpl-49807cd2-3465-4eea-8794-64e4ce53a147
minisweagent,pvlib__pvlib-python-1154,llm-063,63,68,True,27701,33070,72,28,44,0,chatcmpl-bc47a660-98c4-4235-b9af-8bd7cbd27593
minisweagent,pvlib__pvlib-python-1154,llm-064,64,68,True,27792,33201,49,16,33,0,chatcmpl-413d9ba3-973a-401f-8d7d-dacf5b4434e9
minisweagent,pvlib__pvlib-python-1154,llm-065,65,68,True,27996,33436,46,13,33,0,chatcmpl-be884c5e-48ce-41a9-a78d-0677354ad04a
minisweagent,pvlib__pvlib-python-1154,llm-066,66,68,True,28098,33563,222,31,191,0,chatcmpl-4d94c6bb-de9a-477a-b6c3-32e861bec2f0
minisweagent,pvlib__pvlib-python-1154,llm-067,67,68,True,28618,34143,139,69,70,0,chatcmpl-11213881-bac2-45b1-a297-f1406a5313af
minisweagent,pvlib__pvlib-python-1154,llm-068,68,68,True,29115,34718,102,43,59,0,chatcmpl-99afba52-b62d-41cb-adf8-47cac6f34ff0
minisweagent,pylint-dev__astroid-1978,llm-001,1,82,False,1383,1582,207,115,92,0,chatcmpl-81bf3cbd-26b3-4865-b415-230d6e3a5c82
minisweagent,pylint-dev__astroid-1978,llm-002,2,82,False,1691,2022,50,15,35,0,chatcmpl-9a54eb1f-5fe0-40de-abe8-249a4d354b68
minisweagent,pylint-dev__astroid-1978,llm-003,3,82,False,4209,4702,89,25,64,0,chatcmpl-c58c8506-481c-4b98-aee4-0e1f37fde91d
minisweagent,pylint-dev__astroid-1978,llm-004,4,82,False,4492,5028,128,79,49,0,chatcmpl-9492d502-8aae-4767-9e7f-ea5553330856
minisweagent,pylint-dev__astroid-1978,llm-005,5,82,False,4594,5219,39,12,27,0,chatcmpl-fbdaf254-1260-48ec-99c3-89aea53eeb6b
minisweagent,pylint-dev__astroid-1978,llm-006,6,82,False,4819,5473,43,7,36,0,chatcmpl-6df600ae-158a-4b24-b629-52d37aaa99b5
minisweagent,pylint-dev__astroid-1978,llm-007,7,82,False,4885,5554,68,29,39,0,chatcmpl-cd1ded48-3e58-43bc-a59c-bd6345280688
minisweagent,pylint-dev__astroid-1978,llm-008,8,82,False,4954,5660,76,24,52,0,chatcmpl-221fbbe5-c8d3-454c-bdde-61a8671374da
minisweagent,pylint-dev__astroid-1978,llm-009,9,82,False,5040,5780,86,25,61,0,chatcmpl-f97cbcf9-1ada-4f82-93a5-ba6812d652ae
minisweagent,pylint-dev__astroid-1978,llm-010,10,82,False,5128,5904,118,33,85,0,chatcmpl-2cd69e37-16e2-420b-82d0-6b097ad4b1b2
minisweagent,pylint-dev__astroid-1978,llm-011,11,82,False,5266,6080,155,32,123,0,chatcmpl-b3556223-af27-4bdb-8cf0-c3546827e0b0
minisweagent,pylint-dev__astroid-1978,llm-012,12,82,False,5525,6378,334,234,100,0,chatcmpl-18626466-16d0-444f-b78e-3c7d850be01b
minisweagent,pylint-dev__astroid-1978,llm-013,13,82,False,5668,6759,149,106,43,0,chatcmpl-7b5e0eda-cae0-41d6-a244-c0e46bdcfdab
minisweagent,pylint-dev__astroid-1978,llm-014,14,82,False,5765,6966,73,14,59,0,chatcmpl-d033a74f-b16f-42a4-b4a4-a6a305e363ad
minisweagent,pylint-dev__astroid-1978,llm-015,15,82,False,6148,7386,79,21,58,0,chatcmpl-51cf653d-6988-4a56-9104-6db41c094f25
minisweagent,pylint-dev__astroid-1978,llm-016,16,82,False,6402,7679,75,12,63,0,chatcmpl-7bcc59ca-6c6e-4a64-9904-4cb56cdc64b5
minisweagent,pylint-dev__astroid-1978,llm-017,17,82,False,6862,8179,73,21,52,0,chatcmpl-9599728f-38ab-44c3-9e7b-b216c16eebb1
minisweagent,pylint-dev__astroid-1978,llm-018,18,82,False,6961,8311,422,304,118,0,chatcmpl-2833094c-b8f4-46a9-88b6-e27624eb6778
minisweagent,pylint-dev__astroid-1978,llm-019,19,82,False,8675,10406,260,213,47,0,chatcmpl-ecd59a65-782c-40f3-9f67-117bcc85beb2
minisweagent,pylint-dev__astroid-1978,llm-020,20,82,False,9694,11688,250,222,28,0,chatcmpl-92fea34d-477d-4b63-9c4a-1e0fcc82ba9a
minisweagent,pylint-dev__astroid-1978,llm-021,21,82,False,10460,12746,76,22,54,0,chatcmpl-8a1eccb3-1ce9-423e-962d-178b2bf919ce
minisweagent,pylint-dev__astroid-1978,llm-022,22,82,False,10539,12853,56,11,45,0,chatcmpl-f4149cfe-1926-4935-be58-f0b0f178efb2
minisweagent,pylint-dev__astroid-1978,llm-023,23,82,False,10621,12959,159,80,79,0,chatcmpl-31397cda-b357-4e81-bc61-b569d8a5cb25
minisweagent,pylint-dev__astroid-1978,llm-024,24,82,False,10884,13311,34,6,28,0,chatcmpl-9c197cc7-f589-4add-aad6-9638db772ceb
minisweagent,pylint-dev__astroid-1978,llm-025,25,82,False,11132,13583,85,6,79,0,chatcmpl-d7c3e0ab-245c-4705-ba8f-e0f274e24045
minisweagent,pylint-dev__astroid-1978,llm-026,26,82,False,11427,13893,36,7,29,0,chatcmpl-fa9ee5d2-02eb-4e73-84db-5e5bd5fc279e
minisweagent,pylint-dev__astroid-1978,llm-027,27,82,False,11683,14174,84,5,79,0,chatcmpl-f382fedd-67a8-401b-9d77-43dc0aaeaef9
minisweagent,pylint-dev__astroid-1978,llm-028,28,82,False,15057,17618,363,117,246,0,chatcmpl-358a4825-c86c-46c1-bf33-7adb4cf1c562
minisweagent,pylint-dev__astroid-1978,llm-029,29,82,False,16250,18952,387,279,108,0,chatcmpl-8d3cbc33-f1cc-4ec2-b3a1-72548fac0b20
minisweagent,pylint-dev__astroid-1978,llm-030,30,82,False,16523,19508,387,340,47,0,chatcmpl-07cff2e5-5750-42ae-b40f-f09f8f026594
minisweagent,pylint-dev__astroid-1978,llm-031,31,82,False,16897,20245,599,50,549,0,chatcmpl-bd74f7a7-93e5-4b8d-bbd2-dd7bc1904d02
minisweagent,pylint-dev__astroid-1978,llm-032,32,82,False,17513,20879,55,11,44,0,chatcmpl-40a4393b-96bb-4efb-9498-dc5d6d5bcb69
minisweagent,pylint-dev__astroid-1978,llm-033,33,82,False,17724,21128,65,18,47,0,chatcmpl-a5a8300f-2505-4c4a-b4f0-561eccfaa13b
minisweagent,pylint-dev__astroid-1978,llm-034,34,82,False,18041,21489,173,21,152,0,chatcmpl-310044e7-64c2-4bcf-891c-2b4e21f161c8
minisweagent,pylint-dev__astroid-1978,llm-035,35,82,False,18402,21877,191,43,148,0,chatcmpl-bc1dc5e9-af0b-4212-aea7-b26a0515b16f
minisweagent,pylint-dev__astroid-1978,llm-036,36,82,False,18618,22132,115,22,93,0,chatcmpl-cfe26247-526b-4523-b2db-a4bfd57eca84
minisweagent,pylint-dev__astroid-1978,llm-037,37,82,False,18742,22282,66,21,45,0,chatcmpl-493ed05b-28a8-4e38-8f8d-a7734ee4e5f4
minisweagent,pylint-dev__astroid-1978,llm-038,38,82,False,18824,22398,283,31,252,0,chatcmpl-2592a88f-e375-4676-9229-3856ba9164a2
minisweagent,pylint-dev__astroid-1978,llm-039,39,82,False,19136,22749,87,19,68,0,chatcmpl-7b57c378-dc71-465a-bb8a-1456b9ada1ba
minisweagent,pylint-dev__astroid-1978,llm-040,40,82,False,19239,22881,33,6,27,0,chatcmpl-e3147697-dcaf-4051-905c-37564c2d5581
minisweagent,pylint-dev__astroid-1978,llm-041,41,82,False,19704,23388,60,7,53,0,chatcmpl-02e8fa2c-a679-413a-a7a7-6e266dbbe6bb
minisweagent,pylint-dev__astroid-1978,llm-042,42,82,False,19878,23585,48,7,41,0,chatcmpl-c09c8600-46e2-4454-920d-54900e0f7218
minisweagent,pylint-dev__astroid-1978,llm-043,43,82,False,19954,23678,67,14,53,0,chatcmpl-c02a8394-3ff0-4aac-be9e-8022549d7ae3
minisweagent,pylint-dev__astroid-1978,llm-044,44,82,False,23100,27096,65,15,50,0,chatcmpl-6a8bd1ba-d861-4991-9425-fa6a8f3f1e2d
minisweagent,pylint-dev__astroid-1978,llm-045,45,82,False,23627,27714,155,101,54,0,chatcmpl-38cc609f-c93c-4a50-a4e5-59899bec6308
minisweagent,pylint-dev__astroid-1978,llm-046,46,82,False,23870,28079,81,21,60,0,chatcmpl-1f2125e5-13b9-4b21-91d4-55b94db8707b
minisweagent,pylint-dev__astroid-1978,llm-047,47,82,False,24281,28558,70,19,51,0,chatcmpl-b8f6e034-a783-4f0e-8d5b-8c83296925aa
minisweagent,pylint-dev__astroid-1978,llm-048,48,82,False,24499,28810,96,30,66,0,chatcmpl-a8641321-3f32-4724-babd-f76dd5b6d07b
minisweagent,pylint-dev__astroid-1978,llm-049,49,82,False,25008,29431,85,27,58,0,chatcmpl-ae772c9e-fe3f-48a5-9ec3-b9bb494c13ac
minisweagent,pylint-dev__astroid-1978,llm-050,50,82,False,25400,29905,123,90,33,0,chatcmpl-3962d928-be69-46a0-a014-b26ffe3190c9
minisweagent,pylint-dev__astroid-1978,llm-051,51,82,False,25591,30204,577,370,207,0,chatcmpl-88820d88-19f4-4a56-9126-5de9fa490bd1
minisweagent,pylint-dev__astroid-1978,llm-052,52,82,False,26071,31057,72,33,39,0,chatcmpl-df79fb25-1ca0-4193-8d39-6e4c9a6ecd44
minisweagent,pylint-dev__astroid-1978,llm-053,53,82,False,26520,31587,156,35,121,0,chatcmpl-e92e8836-7eaf-4604-89e5-f7668dc356e0
minisweagent,pylint-dev__astroid-1978,llm-054,54,82,False,26699,31800,157,32,125,0,chatcmpl-e091f4c8-4e9d-435a-9451-0fe019ea3474
minisweagent,pylint-dev__astroid-1978,llm-055,55,82,False,26904,32037,130,76,54,0,chatcmpl-90fe3cff-4025-46f7-b316-86a1684a1a49
minisweagent,pylint-dev__astroid-1978,llm-056,56,82,False,27444,32722,298,265,33,0,chatcmpl-e8278a4f-a6bb-4656-8020-2d177d90731f
minisweagent,pylint-dev__astroid-1978,llm-057,57,82,False,27641,33200,115,35,80,0,chatcmpl-99149f8c-9a28-4424-bb51-d2f3ced7fa15
minisweagent,pylint-dev__astroid-1978,llm-058,58,82,False,28409,34132,85,22,63,0,chatcmpl-1706895c-ae95-4202-9322-53de07ebb6fc
minisweagent,pylint-dev__astroid-1978,llm-059,59,82,False,29281,35152,57,24,33,0,chatcmpl-9ffb2130-425a-48c2-ac03-d35a1ca6b909
minisweagent,pylint-dev__astroid-1978,llm-060,60,82,False,29480,35390,115,21,94,0,chatcmpl-9a37fb06-dd72-49a8-9408-a820a193e0c5
minisweagent,pylint-dev__astroid-1978,llm-061,61,82,False,30014,36029,82,17,65,0,chatcmpl-632afe57-9b6f-4e0c-8c12-a45cb2303a64
minisweagent,pylint-dev__astroid-1978,llm-062,62,82,False,31181,37432,59,26,33,0,chatcmpl-79a4c7da-757e-4a1f-af2a-766bccc8f18d
minisweagent,pylint-dev__astroid-1978,llm-063,63,82,False,31379,37671,131,21,110,0,chatcmpl-408f1404-a2ea-4c5c-8a5b-95c3f3d1c6b3
minisweagent,pylint-dev__astroid-1978,llm-064,64,82,False,32527,39083,86,22,64,0,chatcmpl-1a792c81-0e50-4028-8d8a-6cca36078f97
minisweagent,pylint-dev__astroid-1978,llm-065,65,82,False,33672,40481,59,26,33,0,chatcmpl-9e851a68-c3a8-4e6c-afbf-526f67ec1c00
minisweagent,pylint-dev__astroid-1978,llm-066,66,82,False,33871,40722,146,21,125,0,chatcmpl-361ccd90-2c6d-40d2-b761-3ea65bd46bcf
minisweagent,pylint-dev__astroid-1978,llm-067,67,82,False,34458,41445,101,33,68,0,chatcmpl-63f9466e-3028-41f8-982f-14fb2103e23a
minisweagent,pylint-dev__astroid-1978,llm-068,68,82,False,34898,41997,56,23,33,0,chatcmpl-ba3380a3-7157-4f26-afae-a797e6430849
minisweagent,pylint-dev__astroid-1978,llm-069,69,82,False,35096,42233,160,20,140,0,chatcmpl-cd547c1f-7dfc-476c-a77d-524d998551d4
minisweagent,pylint-dev__astroid-1978,llm-070,70,82,False,35664,42893,102,36,66,0,chatcmpl-2234399d-8635-4265-85eb-d5040aaf8710
minisweagent,pylint-dev__astroid-1978,llm-071,71,82,False,35768,43045,214,40,174,0,chatcmpl-c31c50d4-a2e6-4233-b415-b86ace1db607
minisweagent,pylint-dev__astroid-1978,llm-072,72,82,False,35994,43309,135,73,62,0,chatcmpl-26fd8d8a-5dd2-4fa1-bff5-37f30254d11e
minisweagent,pylint-dev__astroid-1978,llm-073,73,82,False,36097,43497,77,33,44,0,chatcmpl-e64a88a3-7d6d-4a0c-84c1-f74241a4bc23
minisweagent,pylint-dev__astroid-1978,llm-074,74,82,False,36273,43724,298,64,234,0,chatcmpl-24879f0e-a4a1-4cee-897d-decb38c5dd5e
minisweagent,pylint-dev__astroid-1978,llm-075,75,82,False,36656,44172,71,20,51,0,chatcmpl-95368ffd-51da-40db-b442-e5447887e348
minisweagent,pylint-dev__astroid-1978,llm-076,76,82,False,36896,44453,56,18,38,0,chatcmpl-c35305dc-05bb-497f-9098-8c8c36151761
minisweagent,pylint-dev__astroid-1978,llm-077,77,82,False,37101,44703,53,21,32,0,chatcmpl-49ac1958-2c8d-4bff-af80-9c37f33a20ca
minisweagent,pylint-dev__astroid-1978,llm-078,78,82,False,37153,44787,53,8,45,0,chatcmpl-d5d8bd7a-835f-4386-96da-769b8cf73e3b
minisweagent,pylint-dev__astroid-1978,llm-079,79,82,False,37386,45050,194,22,172,0,chatcmpl-9a8e5bdb-0453-4911-84fe-2aeb7e84706d
minisweagent,pylint-dev__astroid-1978,llm-080,80,82,False,37619,45316,83,8,75,0,chatcmpl-497a274c-bd30-4ae5-a2eb-5ee20db5339d
minisweagent,pylint-dev__astroid-1978,llm-081,81,82,False,37732,45449,62,17,45,0,chatcmpl-f9af4a8e-09b4-4bfd-b8ed-83e28bc4de87
